v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   896.000000                       0.000359          0.000078
   897.000000                       0.000357          0.000077
   898.000000                       0.000356          0.000077
   899.000000                       0.000354          0.000077
   900.000000                       0.000353          0.000076
   901.000000                       0.000352          0.000076
   902.000000                       0.000350          0.000076
   903.000000                       0.000349          0.000075
   904.000000                       0.000348          0.000075
   905.000000                       0.000347          0.000075
   906.000000                       0.000346          0.000075
   907.000000                       0.000345          0.000075
   908.000000                       0.000344          0.000074
   909.000000                       0.000343          0.000074
   910.000000                       0.000342          0.000074
   911.000000                       0.000341          0.000074
   912.000000                       0.000340          0.000074
   913.000000                       0.000339          0.000073
   914.000000                       0.000339          0.000073
   915.000000                       0.000338          0.000073
   916.000000                       0.000338          0.000073
   917.000000                       0.000337          0.000073
   918.000000                       0.000337          0.000073
   919.000000                       0.000336          0.000073
   920.000000                       0.000336          0.000073
   921.000000                       0.000335          0.000073
   922.000000                       0.000335          0.000072
   923.000000                       0.000335          0.000072
   924.000000                       0.000335          0.000072
   925.000000                       0.000334          0.000072
   926.000000                       0.000334          0.000072
   927.000000                       0.000334          0.000072
   928.000000                       0.000334          0.000072
   929.000000                       0.000334          0.000072
   930.000000                       0.000334          0.000072
   931.000000                       0.000334          0.000072
   932.000000                       0.000335          0.000072
   933.000000                       0.000335          0.000072
   934.000000                       0.000335          0.000072
   935.000000                       0.000335          0.000073
   936.000000                       0.000336          0.000073
   937.000000                       0.000336          0.000073
   938.000000                       0.000337          0.000073
   939.000000                       0.000337          0.000073
   940.000000                       0.000338          0.000073
   941.000000                       0.000338          0.000073
   942.000000                       0.000339          0.000073
   943.000000                       0.000340          0.000073
   944.000000                       0.000340          0.000074
   945.000000                       0.000341          0.000074
   946.000000                       0.000342          0.000074
   947.000000                       0.000343          0.000074
   948.000000                       0.000344          0.000074
   949.000000                       0.000345          0.000075
   950.000000                       0.000346          0.000075
   951.000000                       0.000347          0.000075
   952.000000                       0.000348          0.000075
   953.000000                       0.000350          0.000076
   954.000000                       0.000351          0.000076
   955.000000                       0.000352          0.000076
   956.000000                       0.000354          0.000077
   957.000000                       0.000355          0.000077
   958.000000                       0.000357          0.000077
   959.000000                       0.000359          0.000078
   960.000000                       0.000361          0.000078
   961.000000                       0.000362          0.000078
   962.000000                       0.000364          0.000079
   963.000000                       0.000366          0.000079
   964.000000                       0.000368          0.000080
   965.000000                       0.000370          0.000080
   966.000000                       0.000373          0.000081
   967.000000                       0.000375          0.000081
   968.000000                       0.000377          0.000082
   969.000000                       0.000380          0.000082
   970.000000                       0.000382          0.000083
   971.000000                       0.000385          0.000083
   972.000000                       0.000388          0.000084
   973.000000                       0.000391          0.000085
   974.000000                       0.000394          0.000085
   975.000000                       0.000397          0.000086
   976.000000                       0.000400          0.000087
   977.000000                       0.000403          0.000087
   978.000000                       0.000407          0.000088
   979.000000                       0.000411          0.000089
   980.000000                       0.000414          0.000090
   981.000000                       0.000418          0.000090
   982.000000                       0.000422          0.000091
   983.000000                       0.000426          0.000092
   984.000000                       0.000431          0.000093
   985.000000                       0.000435          0.000094
   986.000000                       0.000440          0.000095
   987.000000                       0.000444          0.000096
   988.000000                       0.000449          0.000097
   989.000000                       0.000455          0.000098
   990.000000                       0.000460          0.000099
   991.000000                       0.000466          0.000101
   992.000000                       0.000471          0.000102
   993.000000                       0.000477          0.000103
   994.000000                       0.000484          0.000105
   995.000000                       0.000490          0.000106
   996.000000                       0.000497          0.000107
   997.000000                       0.000504          0.000109
   998.000000                       0.000511          0.000111
   999.000000                       0.000519          0.000112
  1000.000000                       0.000527          0.000114
  1001.000000                       0.000535          0.000116
  1002.000000                       0.000543          0.000118
  1003.000000                       0.000552          0.000119
  1004.000000                       0.000561          0.000121
  1005.000000                       0.000571          0.000124
  1006.000000                       0.000581          0.000126
  1007.000000                       0.000592          0.000128
  1008.000000                       0.000603          0.000130
  1009.000000                       0.000614          0.000133
  1010.000000                       0.000626          0.000136
  1011.000000                       0.000639          0.000138
  1012.000000                       0.000652          0.000141
  1013.000000                       0.000666          0.000144
  1014.000000                       0.000681          0.000147
  1015.000000                       0.000696          0.000151
  1016.000000                       0.000712          0.000154
  1017.000000                       0.000729          0.000158
  1018.000000                       0.000746          0.000161
  1019.000000                       0.000765          0.000165
  1020.000000                       0.000785          0.000170
  1021.000000                       0.000805          0.000174
  1022.000000                       0.000827          0.000179
  1023.000000                       0.000851          0.000184
  1024.000000                       0.000875          0.000189
  1025.000000                       0.000901          0.000195
  1026.000000                       0.000929          0.000201
  1027.000000                       0.000958          0.000207
  1028.000000                       0.000989          0.000214
  1029.000000                       0.001022          0.000221
  1030.000000                       0.001058          0.000229
  1031.000000                       0.001096          0.000237
  1032.000000                       0.001136          0.000246
  1033.000000                       0.001180          0.000255
  1034.000000                       0.001227          0.000265
  1035.000000                       0.001277          0.000276
  1036.000000                       0.001332          0.000288
  1037.000000                       0.001391          0.000301
  1038.000000                       0.001454          0.000315
  1039.000000                       0.001524          0.000330
  1040.000000                       0.001600          0.000346
  1041.000000                       0.001682          0.000364
  1042.000000                       0.001773          0.000384
  1043.000000                       0.001873          0.000405
  1044.000000                       0.001983          0.000429
  1045.000000                       0.002106          0.000455
  1046.000000                       0.002242          0.000485
  1047.000000                       0.002394          0.000518
  1048.000000                       0.002566          0.000555
  1049.000000                       0.002759          0.000597
  1050.000000                       0.002980          0.000645
  1051.000000                       0.003231          0.000699
  1052.000000                       0.003522          0.000762
  1053.000000                       0.003859          0.000835
  1054.000000                       0.004254          0.000920
  1055.000000                       0.004721          0.001021
  1056.000000                       0.005280          0.001142
  1057.000000                       0.005957          0.001289
  1058.000000                       0.006788          0.001468
  1059.000000                       0.007826          0.001693
  1060.000000                       0.009145          0.001978
  1061.000000                       0.010860          0.002349
  1062.000000                       0.013147          0.002844
  1063.000000                       0.016289          0.003523
  1064.000000                       0.020766          0.004492
  1065.000000                       0.027427          0.005933
  1066.000000                       0.037855          0.008188
  1067.000000                       0.055126          0.011924
  1068.000000                       0.085111          0.018410
  1069.000000                       0.135938          0.029405
  1070.000000                       0.197849          0.042796
  1071.000000                       0.204213          0.044173
  1072.000000                       0.145721          0.031521
  1073.000000                       0.092545          0.020018
  1074.000000                       0.061004          0.013196
  1075.000000                       0.043417          0.009392
  1076.000000                       0.033512          0.007249
  1077.000000                       0.028029          0.006063
  1078.000000                       0.025421          0.005499
  1079.000000                       0.025074          0.005424
  1080.000000                       0.027022          0.005845
  1081.000000                       0.032006          0.006923
  1082.000000                       0.041976          0.009080
  1083.000000                       0.061424          0.013286
  1084.000000                       0.099789          0.021585
  1085.000000                       0.165158          0.035725
  1086.000000                       0.202712          0.043848
  1087.000000                       0.146486          0.031686
  1088.000000                       0.085871          0.018575
  1089.000000                       0.052225          0.011297
  1090.000000                       0.034459          0.007454
  1091.000000                       0.024439          0.005286
  1092.000000                       0.018347          0.003969
  1093.000000                       0.014401          0.003115
  1094.000000                       0.011707          0.002532
  1095.000000                       0.009791          0.002118
  1096.000000                       0.008382          0.001813
  1097.000000                       0.007318          0.001583
  1098.000000                       0.006497          0.001405
  1099.000000                       0.005852          0.001266
  1100.000000                       0.005338          0.001155
  1101.000000                       0.004926          0.001065
  1102.000000                       0.004592          0.000993
  1103.000000                       0.004321          0.000935
  1104.000000                       0.004100          0.000887
  1105.000000                       0.003923          0.000848
  1106.000000                       0.003780          0.000818
  1107.000000                       0.003669          0.000794
  1108.000000                       0.003584          0.000775
  1109.000000                       0.003523          0.000762
  1110.000000                       0.003483          0.000754
  1111.000000                       0.003464          0.000749
  1112.000000                       0.003464          0.000749
  1113.000000                       0.003482          0.000753
  1114.000000                       0.003518          0.000761
  1115.000000                       0.003572          0.000773
  1116.000000                       0.003645          0.000788
  1117.000000                       0.003736          0.000808
  1118.000000                       0.003848          0.000832
  1119.000000                       0.003982          0.000861
  1120.000000                       0.004139          0.000895
  1121.000000                       0.004323          0.000935
  1122.000000                       0.004535          0.000981
  1123.000000                       0.004780          0.001034
  1124.000000                       0.005063          0.001095
  1125.000000                       0.005388          0.001165
  1126.000000                       0.005763          0.001247
  1127.000000                       0.006196          0.001340
  1128.000000                       0.006697          0.001449
  1129.000000                       0.007280          0.001575
  1130.000000                       0.007962          0.001722
  1131.000000                       0.008765          0.001896
  1132.000000                       0.009715          0.002101
  1133.000000                       0.010850          0.002347
  1134.000000                       0.012217          0.002643
  1135.000000                       0.013882          0.003003
  1136.000000                       0.015934          0.003447
  1137.000000                       0.018498          0.004001
  1138.000000                       0.021752          0.004705
  1139.000000                       0.025956          0.005614
  1140.000000                       0.031498          0.006813
  1141.000000                       0.038976          0.008431
  1142.000000                       0.049330          0.010671
  1143.000000                       0.064071          0.013859
  1144.000000                       0.085634          0.018523
  1145.000000                       0.117773          0.025475
  1146.000000                       0.165148          0.035723
  1147.000000                       0.228526          0.049432
  1148.000000                       0.289301          0.062578
  1149.000000                       0.303094          0.065562
  1150.000000                       0.256120          0.055401
  1151.000000                       0.189716          0.041037
  1152.000000                       0.135187          0.029242
  1153.000000                       0.097280          0.021043
  1154.000000                       0.071868          0.015546
  1155.000000                       0.054655          0.011822
  1156.000000                       0.042697          0.009236
  1157.000000                       0.034152          0.007387
  1158.000000                       0.027878          0.006030
  1159.000000                       0.023158          0.005009
  1160.000000                       0.019529          0.004224
  1161.000000                       0.016684          0.003609
  1162.000000                       0.014415          0.003118
  1163.000000                       0.012580          0.002721
  1164.000000                       0.011075          0.002396
  1165.000000                       0.009826          0.002126
  1166.000000                       0.008779          0.001899
  1167.000000                       0.007893          0.001707
  1168.000000                       0.007136          0.001544
  1169.000000                       0.006484          0.001403
  1170.000000                       0.005920          0.001281
  1171.000000                       0.005428          0.001174
  1172.000000                       0.004996          0.001081
  1173.000000                       0.004614          0.000998
  1174.000000                       0.004277          0.000925
  1175.000000                       0.003975          0.000860
  1176.000000                       0.003706          0.000802
  1177.000000                       0.003464          0.000749
  1178.000000                       0.003246          0.000702
  1179.000000                       0.003049          0.000659
  1180.000000                       0.002869          0.000621
  1181.000000                       0.002706          0.000585
  1182.000000                       0.002557          0.000553
  1183.000000                       0.002420          0.000524
  1184.000000                       0.002295          0.000496
  1185.000000                       0.002180          0.000472
  1186.000000                       0.002073          0.000448
  1187.000000                       0.001975          0.000427
  1188.000000                       0.001884          0.000407
  1189.000000                       0.001799          0.000389
  1190.000000                       0.001720          0.000372
  1191.000000                       0.001647          0.000356
  1192.000000                       0.001579          0.000341
  1193.000000                       0.001515          0.000328
  1194.000000                       0.001455          0.000315
  1195.000000                       0.001398          0.000302
  1196.000000                       0.001346          0.000291
  1197.000000                       0.001296          0.000280
